,label,comment,label doc,comment doc,comment not empty
http://purl.org/iot/vocab/iot-taxonomy-lite#BloodGlucose,Blood Glucose Quantity Kind,,blood glucose quantity kind ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#Calcium,Calcium Quantity Kind,,calcium quantity kind ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#CountPeople,Count People,,count people ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#CO2,Carbon Dioxide (CO2) Quantity Kind,,carbon dioxide co quantity kind ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#SleepSensor,Sleep Sensor,,sleep sensor ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#Count,Count,,count ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#Weather,Weather Forecasting DOI,,weather forecasting doi ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#MotionStateVehicle,Motion State Vehicle,,motion state vehicle ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#DeviceUptimeClock,Device Uptime Clock,,device uptime clock ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#RoomTemperature,Room Temperature,,room temperature ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#StayingPeopleCountSensor,Staying People Count Sensor,,staying people count sensor ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#CountAvailableTaxis,Count Available Taxis,,count available taxis ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#CO2Sensor,Carbon Dioxide (CO2) Sensor,,carbon dioxide co sensor ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#ChemicalAgentAtmosphericConcentration,Chemical Agent Atmospheric Concentration Quantity Kind,,chemical agent atmospheric concentration quantity kind ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#ECG,ECG or EKG (Electrocardiogram),,ecg ekg electrocardiogram ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#RecognizedActivity,Recognized Activity,,recognized activity ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#DishWasher,Dish Washer Actuating Device,,dish washer actuating device ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#CountPeopleMoving,Count People Moving,,count people moving ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#SleepDetector,Sleep Detector,,sleep detector ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#SleepState,Sleep State,,sleep state ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#MileageDistanceToService,Mileage Distance To Service,,mileage distance service ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#Item,Item,,item ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#FuelConsumption,Fuel Consumption Quantity Kind,,fuel consumption quantity kind ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#Centimetre,"Centimetre, Centimeter",,centimetre centimeter ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#FrequencySensor,Frequency Sensor,,frequency sensor ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#Index,Index,,index ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#Bar,Bar,,bar ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#TouchSensor,Touch Sensor,,touch sensor ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#PPM,PPM (parts per million),,ppm parts per million ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#WorkingStateDriverTwo,Working State Driver 2,,working state driver ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#COSensor,Carbon Monoxide (CO) Sensor,,carbon monoxide co sensor ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#Invalid,Invalid Measurement Type,,invalid measurement type ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#ActivePower,Active Power,,active power ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#Manual,Manual Measurement Type,,manual measurement type ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#SleepMonitor,Sleep Monitor,,sleep monitor ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#Scale,Scale,,scale ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#Pressure,Pressure,,pressure ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#HeartBeat,Heart Beat,,heart beat ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#AccRrcConnSetupSuccRate,RRC Connection Setup Success Rate,,rrc connection setup success rate ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#MobHoPrepSuccRate,Handover Preparation Success Rate,,handover preparation success rate ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#LitrePer100Kilometres,"Litre Per 100 Kilometres, Liter Per 100 Kilometers",,litre per kilometres liter per kilometers ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#SoilHumiditySensor,Soil Humidity Sensor,,soil humidity sensor ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#Coulomb,Coulomb,,coulomb ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#DiscoverSensors,Discover Sensors,,discover sensors ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#SpeedInstantaneous,Speed Instantaneous,,speed instantaneous ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#HeartBeatSensor,Heart Beat Sensor,,heart beat sensor ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#WeatherPrecipitation,Weather Precipitation,,weather precipitation ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#CurrentSensor,Current Sensor,,current sensor ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#PeopleCountSensor,People Count Sensor,,people count sensor ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#PrecipitationSensor,Precipitation Sensor,,precipitation sensor ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#MilligramPerCubicMetre,"Milligram Per Cubic Metre, Milligram Per Cubic Meter",,milligram per cubic metre milligram per cubic meter ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#ChemicalAgentWaterConcentrationNO3Ion,Nitrate Ion (NO3-) Chemical Agent Water Concentration,,nitrate ion chemical agent water concentration ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#LoRaInterfaceEnergyMeter,LoRa Interface Energy Meter,,lo ra interface energy meter ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#Blind,Blind Actuating Device,,blind actuating device ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#MillimetrePerHour,"Millimetre Per Hour, Millimeter Per Hour",,millimetre per hour millimeter per hour ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#SaltMeter,Salt Meter,,salt meter ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#HumiditySensor,Humidity Sensor,,humidity sensor ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#Ventilation,Ventilation Actuating Device,,ventilation actuating device ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#Magnetometer,Magnetometer,,magnetometer ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#MeasurementType,Measurement Type,,measurement type ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#H2SSensor,H2S Sensor,,h sensor ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#SPO2,SPO2,,spo ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#RotationalSpeedEngine,Rotational Speed Engine,,rotational speed engine ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#Place,Place DOI,,place doi ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#MagneticFluxDensity,Magnetic Flux Density,,magnetic flux density ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#CountStatellitesSignalReceived,Count Statellites Signal Received,,count statellites signal received ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#Clock,Clock,,clock ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#Millilitre,"Millilitre, Milliliter",,millilitre milliliter ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#ImageSensor,Image Sensor,,image sensor ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#SoilTemperature,Soil Temperature,,soil temperature ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#LocationQK,Location Quantity Kind,,location quantity kind ,,False
http://purl.oclc.org/NET/UNIS/fiware/iot-lite#Tag,Tagging Device,,tagging device ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#PeopleStayDurationSensor,People Stay Duration Sensor,,people stay duration sensor ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#SolarRadiationSensor,Solar Radiation Sensor,,solar radiation sensor ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#Room,Room,,room ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#SunPositionElevationSensor,Sun Position Elevation Sensor,,sun position elevation sensor ,,False
http://purl.org/iot/vocab/iot-taxonomy-lite#Precipitation,Precipitation,,precipitation ,,False
http://www.w3id.org/def/caso#Actuation,Actuation,,actuation ,,False
http://www.w3id.org/def/caso#Observation,Observation,,observation ,,False
http://www.w3id.org/def/caso#Property,Property,,property ,,False
https://w3id.org/saref#Function,Function,,function ,,False
http://www.w3id.org/def/caso#Deduction,Deduction,,deduction ,,False
http://www.w3id.org/def/caso#Boundary,Boundary,,boundary ,,False
https://w3id.org/saref#Sensor,Sensor,,sensor ,,False
https://w3id.org/saref#Command,Command,,command ,,False
http://www.w3id.org/def/caso#State,State,,state ,,False
https://w3id.org/saref#Actuator,Actuator,,actuator ,,False
https://w3id.org/sbeo#NonMotorisedWheelchairPerson,Non-Motorised Wheelchair Person,,non motorised wheelchair person ,,False
https://w3id.org/sbeo#AssemblyPoint,Assembly Point,,assembly point ,,False
https://w3id.org/sbeo#MobilePhone,Mobile Phone,,mobile phone ,,False
https://w3id.org/sbeo#TurnPoint,Turn Point,,turn point ,,False
https://w3id.org/sbeo#ImpairedPerson,Impaired Person,,impaired person ,,False
https://w3id.org/sbeo#SeatingArrangementRoute,Seating Arrangement Route,,seating arrangement route ,,False
https://w3id.org/sbeo#EndPoint,End Point,,end point ,,False
https://w3id.org/sbeo#PhysicallyImpairedPerson,Physically Impaired Person,,physically impaired person ,,False
https://w3id.org/sbeo#MobilityWithWheelchairPerson,Mobility With Wheelchair Person,,mobility wheelchair person ,,False
https://w3id.org/sbeo#Junction,Junction,,junction ,,False
https://w3id.org/sbeo#Classroom,Classroom,,classroom ,,False
https://w3id.org/sbeo#MentalAbility,Mental Ability,,mental ability ,,False
https://w3id.org/sbeo#ActivityImpact,Activity Impact,,activity impact ,,False
https://w3id.org/sbeo#Panic,Panic,,panic ,,False
https://w3id.org/sbeo#SpatialAbility,Spatial Ability,,spatial ability ,,False
https://w3id.org/sbeo#PointOfInterestSegment,Point Of Interest Segement,,point interest segement ,,False
https://w3id.org/sbeo#MotorisedWheelchairPerson,Motorised Wheelchair Person,,motorised wheelchair person ,,False
https://w3id.org/sbeo#AlertingDevice,Alerting Device,,alerting device ,,False
https://w3id.org/sbeo#ProfoundHearingImpairedPerson,Profound Hearing Impaired Person,,profound hearing impaired person ,,False
https://w3id.org/sbeo#ColourBlindPerson,Colour Blind Person,,colour blind person ,,False
https://w3id.org/sbeo#TransitionPoint,Transition Point,,transition point ,,False
https://w3id.org/sbeo#FireProtectionDevice,Fire Protection Device,,fire protection device ,,False
https://w3id.org/sbeo#RoomExit,Room Exit,,room exit ,,False
https://w3id.org/sbeo#FitnessStatus,Fitness Status,,fitness status ,,False
https://w3id.org/sbeo#Fire,Fire,,fire ,,False
https://w3id.org/sbeo#AudioDescription,Audio Description,,audio description ,,False
https://w3id.org/sbeo#ActivitySeverity,Activity Severity,,activity severity ,,False
https://w3id.org/sbeo#Congestion,Congestion,,congestion ,,False
https://w3id.org/sbeo#Telephone,Telephone,,telephone ,,False
https://w3id.org/sbeo#SevereHearingImpairedPerson,Severe Hearing Impaired Person,,severe hearing impaired person ,,False
https://w3id.org/sbeo#Group,Group,,group ,,False
https://w3id.org/sbeo#PersonAccessibility,Person Accessibility,,person accessibility ,,False
https://w3id.org/sbeo#Road,Road,,road ,,False
https://w3id.org/sbeo#RouteElement,Route Element,,route element ,,False
https://w3id.org/sbeo#MobilityWithAssistedDevicePerson,Mobility With Assisted Device Person,,mobility assisted device person ,,False
https://w3id.org/sbeo#StadiumBuilding,Stadium Building,,stadium building ,,False
https://w3id.org/sbeo#HallExit,Hall Exit,,hall exit ,,False
https://w3id.org/sbeo#MotorImpairedPerson,Motor Impaired Person,,motor impaired person ,,False
https://w3id.org/sbeo#SensoryImpairedPerson,Sensory Impairmed Person,,sensory impairmed person ,,False
https://w3id.org/sbeo#SmartPhone,Smartphone,,smartphone ,,False
https://w3id.org/sbeo#Thoroughfare,Thoroughfare,,thoroughfare ,,False
https://w3id.org/sbeo#Parameter,Parameter,,parameter ,,False
https://w3id.org/sbeo#DownSyndromePerson,Down Syndrome Person,,syndrome person ,,False
https://w3id.org/sbeo#AbilityToTalk,Ability To Talk,,ability talk ,,False
https://w3id.org/sbeo#AppartmentBuilding,Appartment Building,,appartment building ,,False
https://w3id.org/sbeo#CorridorSegment,Corridor Segment,,corridor segment ,,False
https://w3id.org/sbeo#VisuallyImpairedPerson,Visually Impaired Person,,visually impaired person ,,False
https://w3id.org/sbeo#TerroristAttack,Terrorist Attack,,terrorist attack ,,False
https://w3id.org/sbeo#Ramp,Ramp,,ramp ,,False
https://w3id.org/sbeo#Escalator,Escalator,,escalator ,,False
https://w3id.org/sbeo#CorridorExit,Corridor Exit,,corridor exit ,,False
https://w3id.org/sbeo#AbilityToRun,Ability To Run,,ability run ,,False
https://w3id.org/sbeo#Event,Event,,event ,,False
https://w3id.org/sbeo#Passage,Passage,,passage ,,False
https://w3id.org/sbeo#Stampeding,Stampeding,,stampeding ,,False
https://w3id.org/sbeo#HallSegment,Hall Segment,,hall segment ,,False
https://w3id.org/sbeo#HorizontalPassage,Horizontal Passage,,horizontal passage ,,False
https://w3id.org/sbeo#EscortSupportedWheelchairPerson,Escort Supported Wheelchair Person,,escort supported wheelchair person ,,False
https://w3id.org/sbeo#DayCare,Day Care,,day care ,,False
https://w3id.org/sbeo#Ability,Ability,,ability ,,False
https://w3id.org/sbeo#HallEntrance,Hall Entrance,,hall entrance ,,False
https://w3id.org/sbeo#Device,Device,,device ,,False
https://w3id.org/sbeo#FireExtinguisher,Fire Extinguisher,,fire extinguisher ,,False
https://w3id.org/sbeo#SensoryAbility,Sensor Ability,,sensor ability ,,False
https://w3id.org/sbeo#VerticalPassage,Vertical Passage,,vertical passage ,,False
https://w3id.org/sbeo#Intensity,Intensity,,intensity ,,False
https://w3id.org/sbeo#EventSeverity,Event Severity,,event severity ,,False
https://w3id.org/sbeo#AlzheimersDiseasedPerson,Alzheimer's Diseased Person,,alzheimer diseased person ,,False
https://w3id.org/sbeo#SocialUnit,Social Unit,,social unit ,,False
https://w3id.org/sbeo#CorridorEntrance,Corridor Entrance,,corridor entrance ,,False
https://w3id.org/sbeo#MobilityAbility,Mobility Ability,,mobility ability ,,False
https://w3id.org/sbeo#ActiveFireProtectionDevice,Active Fire Protection Device,,active fire protection device ,,False
https://w3id.org/sbeo#DisplayScreen,Display Screen,,display screen ,,False
https://w3id.org/sbeo#ChemicalSpill,Chemical Spill,,chemical spill ,,False
https://w3id.org/sbeo#TextualDescription,Textual Description,,textual description ,,False
https://w3id.org/sbeo#Visit,Visit,,visit ,,False
https://w3id.org/sbeo#MeetingRoom,Meeting Room,,meeting room ,,False
https://w3id.org/sbeo#EmergencyExit,Emergency Exit,,emergency exit ,,False
https://w3id.org/sbeo#PointOfInterest,Point Of Interest,,point interest ,,False
https://w3id.org/sbeo#ShoppingRoute,Shopping Route,,shopping route ,,False
https://w3id.org/sbeo#GraphBasedRoute,Graph-Based Route,,graph based route ,,False
https://w3id.org/sbeo#Apartment,Apartment,,apartment ,,False
https://w3id.org/sbeo#Footpath,Footpath,,footpath ,,False
https://w3id.org/sbeo#Impact,Impact,,impact ,,False
https://w3id.org/sbeo#RoomEntrance,Room Entrance,,room entrance ,,False
https://w3id.org/sbeo#DeviationState,Deviation State,,deviation state ,,False
https://w3id.org/sbeo#Navigation,Navigation,,navigation ,,False
https://w3id.org/sbeo#AutonomousMobilityPerson,Autonomous Mobility Person,,autonomous mobility person ,,False
https://w3id.org/sbeo#FloorExit,Floor Exit,,floor exit ,,False
https://w3id.org/sbeo#VerticalMovingPavement,Vertical Moving Pavement,,vertical moving pavement ,,False
https://w3id.org/sbeo#LowVisionPerson,Low Vision Person,,low vision person ,,False
https://w3id.org/sbeo#HearingImpairedPerson,Hearing Impaired Person,,hearing impaired person ,,False
https://w3id.org/sbeo#VisitRoute,Visit Route,,visit route ,,False
https://w3id.org/sbeo#OpenAreaExit,Open Area Exit,,open area exit ,,False
https://w3id.org/sbeo#HotelBuilding,Hotel Building,,hotel building ,,False
https://w3id.org/sbeo#ActivityStatus,Activity Status,,activity status ,,False
https://w3id.org/sbeo#AbilityToSee,Ability To See,,ability see ,,False
https://w3id.org/sbeo#PassiveFireProtectionDevice,Passive Fire Protection,,passive fire protection ,,False
https://w3id.org/sbeo#IncidentProtectionDevice,Incident Protection Device,,incident protection device ,,False
https://w3id.org/sbeo#ExitRoute,Exit Route,,exit route ,,False
https://w3id.org/sbeo#MotionState,Motion State,,motion state ,,False
https://w3id.org/sbeo#Role,Role,,role ,,False
https://w3id.org/sbeo#BuildingEntrance,Building Entrance,,building entrance ,,False
https://w3id.org/sbeo#FloorEntrance,Floor Entrance,,floor entrance ,,False
https://w3id.org/sbeo#ModerateHearingImpairedPerson,Moderate Hearing Impaired Person,,moderate hearing impaired person ,,False
https://w3id.org/sbeo#Exit,Exit,,exit ,,False
https://w3id.org/sbeo#AlertingDeviceForImpairedPerson,Alerting Device For Impaired Person,,alerting device impaired person ,,False
https://w3id.org/sbeo#AbilityToTouch,Ability To Touch,,ability touch ,,False
https://w3id.org/sbeo#RoutePoint,Route Point,,route point ,,False
https://w3id.org/sbeo#AbilityToWalk,Ability To Walk,,ability walk ,,False
https://w3id.org/sbeo#AbilityToHear,Ability To Hear,,ability hear ,,False
https://w3id.org/sbeo#CinemaBuilding,Cinema Building,,cinema building ,,False
https://w3id.org/sbeo#FireDoor,Fire Door,,fire door ,,False
https://w3id.org/seas/NonResidentialBuilding,Non-Residential Building,,non residential building ,,False
https://w3id.org/sbeo#Suite,Suite,,suite ,,False
https://w3id.org/sbeo#EventImpact,Event Impact,,event impact ,,False
https://w3id.org/sbeo#AvailabilityStatus,Availability Status,,availability status ,,False
https://w3id.org/sbeo#SensorEvent,Sensor Event,,sensor event ,,False
https://w3id.org/sbeo#BuildingExit,Building Exit,,building exit ,,False
https://w3id.org/sbeo#HorizontalMovingPavement,Horizontal Moving Pavement,,horizontal moving pavement ,,False
https://w3id.org/sbeo#MovingPavement,Moving Pavement,,moving pavement ,,False
https://w3id.org/sbeo#FireEscapeLadder,Fire Escape Ladder,,fire escape ladder ,,False
https://w3id.org/sbeo#Space,Space,,space ,,False
https://w3id.org/sbeo#HandheldDevice,Handheld Device,,handheld device ,,False
https://w3id.org/sbeo#Earthquake,Earthquake,,earthquake ,,False
https://w3id.org/sbeo#Entrance,Entrance,,entrance ,,False
https://w3id.org/sbeo#Quality,Quality,,quality ,,False
https://w3id.org/sbeo#OpenAreaEntrance,Open Area Entrance,,open area entrance ,,False
https://w3id.org/sbeo#SpaceSafety,Space Saftey,,space saftey ,,False
https://w3id.org/sbeo#AbilityToUseStairs,Ability To Use Stairs,,ability use stairs ,,False
https://w3id.org/sbeo#Description,Description,,description ,,False
https://w3id.org/sbeo#Family,Family,,family ,,False
https://w3id.org/sbeo#MentalImpairedPerson,Mental Impaired Person,,mental impaired person ,,False
https://w3id.org/sbeo#VisitingGroup,Visiting Group,,visiting group ,,False
https://w3id.org/sbeo#EmergencyActivity,Emergency Activity,,emergency activity ,,False
https://w3id.org/sbeo#LowStaminaPerson,Low Stamina Person,,low stamina person ,,False
https://w3id.org/sbeo#KidsArea,Kids Area,,kids area ,,False
https://w3id.org/sbeo#ShoppingMallBuilding,Shopping Mall Building,,shopping mall building ,,False
https://w3id.org/sbeo#NavigationalPoint,Navigational Point,,navigational point ,,False
https://w3id.org/sbeo#RoomSegment,Room Segment,,room segment ,,False
https://w3id.org/seas/ResidentialBuilding,Residential Building,,residential building ,,False
https://w3id.org/sbeo#EmergencyEvacuation,Emergency Evacuation,,emergency evacuation ,,False
https://w3id.org/sbeo#Incident,Incident,,incident ,,False
https://w3id.org/sbeo#PersonAbility,Person Ability,,person ability ,,False
https://w3id.org/sbeo#WaitingZone,Waiting Zone,,waiting zone ,,False
https://w3id.org/sbeo#Activity,Activity,,activity ,,False
https://w3id.org/sbeo#ImageDescription,Image Description,,image description ,,False
https://w3id.org/sbeo#MildHearingImpairedPerson,Mild Hearing Impaired Person,,mild hearing impaired person ,,False
https://w3id.org/sbeo#RoleInContext,Role In Context,,role context ,,False
https://w3id.org/sbeo#Severity,Severity,,severity ,,False
https://w3id.org/sbeo#Route,Route,,route ,,False
https://w3id.org/sbeo#BlindPerson,Blind Person,,blind person ,,False
https://w3id.org/sbeo#NavigationalState,Navigational State,,navigational state ,,False
https://w3id.org/sbeo#EmergencyEvacuationRoute,Emergency Evacuation Route,,emergency evacuation route ,,False
https://w3id.org/sbeo#EmergencyEvacuationGroup,Emergency Evacuation Group,,emergency evacuation group ,,False
https://saref.etsi.org/saref4city/City,City,,city ,,False
https://saref.etsi.org/saref4city/District,District,,district ,,False
https://saref.etsi.org/saref4city/Neighbourhood,Neighbourhood,,neighbourhood ,,False
https://saref.etsi.org/saref4city/KeyPerformanceIndicator,Key Performance Indicator,,key performance indicator ,,False
https://saref.etsi.org/saref4city/Agent,Agent,,agent ,,False
https://saref.etsi.org/saref4city/KeyPerformanceIndicatorAssessment,Key performance indicator assessment,,key performance indicator assessment ,,False
https://saref.etsi.org/saref4city/PublicAdministration,Public administration,,public administration ,,False
https://saref.etsi.org/saref4city/Country,Country,,country ,,False
https://saref.etsi.org/saref4city/PublicService,Public service,,public service ,,False
https://saref.etsi.org/saref4inma/ProductionEquipmentFunction,Production equipment function,,production equipment function ,,False
https://saref.etsi.org/saref4inma/IRDI,IRDI,,irdi ,,False
https://saref.etsi.org/saref4inma/Factory,Factory,,factory ,,False
https://saref.etsi.org/saref4inma/ProductionEquipmentCategory,Production equipment category,,production equipment category ,,False
https://saref.etsi.org/saref4inma/UUID,UUID,,uuid ,,False
https://saref.etsi.org/saref4inma/Area,Area,,area ,,False
https://saref.etsi.org/saref4inma/ProductionEquipment,ProductionEquipment,,production equipment ,,False
https://saref.etsi.org/saref4inma/Site,Site,,site ,,False
https://saref.etsi.org/saref4inma/ID,Identifier,,identifier ,,False
https://saref.etsi.org/saref4inma/Batch,Batch,,batch ,,False
https://saref.etsi.org/saref4inma/GTIN14ID,GTIN14ID,,gtin id ,,False
https://saref.etsi.org/saref4inma/ExpectedMeasurement,Expected measurement,,expected measurement ,,False
https://saref.etsi.org/saref4inma/Item,Item,,item ,,False
https://saref.etsi.org/saref4inma/GTIN13ID,GTIN13ID,,gtin id ,,False
https://saref.etsi.org/saref4inma/GTIN12ID,GTIN12ID,,gtin id ,,False
https://saref.etsi.org/saref4inma/MaterialCategory,Material category,,material category ,,False
https://saref.etsi.org/saref4inma/ItemBatch,Item Batch,,item batch ,,False
https://saref.etsi.org/saref4inma/Size,Size,,size ,,False
https://saref.etsi.org/saref4inma/ActualMeasurement,Actual measurement,,actual measurement ,,False
https://saref.etsi.org/saref4inma/MaterialBatch,Material Batch,,material batch ,,False
https://saref.etsi.org/saref4inma/Measurement,Measurement,,measurement ,,False
https://saref.etsi.org/saref4inma/GTIN8ID,GTIN18ID,,gtin id ,,False
https://saref.etsi.org/saref4inma/ItemCategory,Item category,,item category ,,False
https://saref.etsi.org/saref4inma/WorkCenter,Work center,,work center ,,False
https://saref.etsi.org/saref4watr/Vent,Vent,,vent ,,False
https://saref.etsi.org/saref4watr/TransportAsset,Transport asset,,transport asset ,,False
https://saref.etsi.org/saref4watr/Aquifer,Aquifer,,aquifer ,,False
https://saref.etsi.org/saref4watr/WaterAsset,Water asset,,water asset ,,False
https://saref.etsi.org/saref4watr/Pipe,Pipe,,pipe ,,False
https://saref.etsi.org/saref4watr/WaterDevice,Water device,,water device ,,False
https://saref.etsi.org/saref4watr/Pump,Pump,,pump ,,False
https://saref.etsi.org/saref4watr/WaterMeter,Water meter,,water meter ,,False
https://saref.etsi.org/saref4watr/EnvironmentalProperty,Environmental property,,environmental property ,,False
https://saref.etsi.org/saref4watr/Estuary,Estuary,,estuary ,,False
https://saref.etsi.org/saref4watr/Tank,Tank,,tank ,,False
https://saref.etsi.org/saref4watr/ConsumptionBasedTariff,Consumption-based tariff,,consumption based tariff ,,False
https://saref.etsi.org/saref4watr/WaterInfrastructure,Water infrastructure,,water infrastructure ,,False
https://saref.etsi.org/saref4watr/ThresholdBasedTariff,Threshold-based tariff,,threshold based tariff ,,False
https://saref.etsi.org/saref4watr/HydroelectricPowerPlant,Hydroelectric power plant,,hydroelectric power plant ,,False
https://saref.etsi.org/saref4watr/Pit,Pit,,pit ,,False
https://saref.etsi.org/saref4watr/Main,Main,,main ,,False
https://saref.etsi.org/saref4watr/TimeBasedTariff,Time-based tariff,,time based tariff ,,False
https://saref.etsi.org/saref4watr/StorageAsset,Storage asset,,storage asset ,,False
https://saref.etsi.org/saref4watr/Glacier,Glacier,,glacier ,,False
https://saref.etsi.org/saref4watr/StorageInfrastructure,Storage infrastructure,,storage infrastructure ,,False
https://saref.etsi.org/saref4watr/MonitoringInfrastructure,Monitoring infrastructure,,monitoring infrastructure ,,False
https://saref.etsi.org/saref4watr/SourceAsset,Source asset,,source asset ,,False
https://saref.etsi.org/saref4watr/River,River,,river ,,False
https://saref.etsi.org/saref4watr/WaterMeterProperty,Water meter property,,water meter property ,,False
https://saref.etsi.org/saref4watr/Valve,Valve,,valve ,,False
https://saref.etsi.org/saref4watr/SinkAsset,Sink asset,,sink asset ,,False
https://saref.etsi.org/saref4syst/System,System,,system ,,False
https://saref.etsi.org/saref4watr/AcceptabilityProperty,Acceptability property,,acceptability property ,,False
https://saref.etsi.org/saref4watr/ChemicalProperty,ChemicalProperty,,chemical property ,,False
https://saref.etsi.org/saref4watr/Tariff,Tariff,,tariff ,,False
https://saref.etsi.org/saref4watr/WaterUse,Water use,,water use ,,False
https://saref.etsi.org/saref4watr/MicrobialProperty,Microbial property,,microbial property ,,False
https://saref.etsi.org/saref4watr/FireHydrant,Fire hydrant,,fire hydrant ,,False
https://saref.etsi.org/saref4watr/WaterProperty,Water property,,water property ,,False
https://saref.etsi.org/saref4watr/Reservoir,Reservoir,,reservoir ,,False
https://saref.etsi.org/saref4watr/Lagoon,Lagoon,,lagoon ,,False
https://saref.etsi.org/saref4watr/DistributionSystem,Distribution system,,distribution system ,,False
https://saref.etsi.org/saref4watr/WaterFlowProperty,Water flow property,,water flow property ,,False
https://saref.etsi.org/saref4watr/BacterialProperty,Bacterial property,,bacterial property ,,False
https://saref.etsi.org/saref4watr/Channel,Channel,,channel ,,False
https://saref.etsi.org/saref4watr/Lake,Lake,,lake ,,False
https://saref.etsi.org/saref4watr/Manhole,Manhole,,manhole ,,False
https://saref.etsi.org/saref4watr/Intake,Intake,,intake ,,False
https://saref.etsi.org/saref4watr/Sea,Sea,,sea ,,False
https://saref.etsi.org/saref4watr/Ocean,Ocean,,ocean ,,False
https://saref.etsi.org/saref4watr/Water,Water,,water ,,False
https://saref.etsi.org/saref4watr/GaugingStation,Gauging station,,gauging station ,,False
https://saref.etsi.org/saref4watr/TreatmentPlant,Treatment plant,,treatment plant ,,False
https://saref.etsi.org/saref4ehaw/ChronicDisease,Chronic disease,,chronic disease ,,False
